IDMonument,MonNumber,MonName,IDMonType,IDState,IDRegion,MonDescription,MonLength,MonWide,MonSquare,MonLayer,IDSquareType,IDSoilType,IDWaterType,IDRiverReliefType,IDLocalReliefForm,MonDateToTheFort,IDArrangementType,FerrousMetallurgy,NonferrousMetallurgy,Agriculture,IDMapNumber,IDCurrentState,Active,Location Specified,MonTatarCodeNumber,IDMonCultureBelonging,AnotherCultureLayers,MonDecimalLatitude,MonDecimalLongitude,MonLatitude,MonLongitude
1185,480,"Татсунчелеевское IV",2,3,3,"В 2 км к СЗ от  с. Татарское Сунчелеево (л.б.р. Б. Сульча), на мысу надлуговой террасы высотой в 6 м.",105,95,9975,60,2,,2,3,1,0,2,0,0,0,153,,1,0,,570,570,5.4723236110999999e+01,5.0698891666999998e+01," 54° 43' 24"""," 50° 41' 56"""
1186,481,"Татсунчелеевское V",2,3,3,"В 3 км к СЗ от с. Татарское Сунчелеево, на мысу надлуговой террасы между рекой Б. Сульча при слиянии ее с р. М. Сульча, 4-5 м над уровнем поймы.",120,110,13200,60,3,,2,3,6,0,2,0,0,0,153,,1,0,,571,571,5.4725802778000002e+01,5.0690388888999998e+01," 54° 43' 33"""," 50° 41' 25"""
1187,482,"Татсунчелеевское VI",2,3,3,"В 0,4 км к СВ от с. Татарское Сунчелеево, на СВ его окраине, около ферм, на краю надлуговой террасы.",200,140,28000,,3,,2,3,1,0,2,0,0,0,153,,1,0,,572,572,5.4717427778000001e+01,5.0716452777999997e+01," 54° 43' 3"""," 50° 42' 59"""
805,483,"Казанкинское I",2,3,41,"В 1 км к З от д. Казанка, на подошве высокого крутого мыса правого берега р. Б.Черемшан.",200,80,16000,,3,,2,4,11,0,3,0,0,0,154,,1,0,,190,190,5.4665813888999999e+01,5.1338730556000002e+01," 54° 39' 57"""," 51° 20' 19"""
1000,484,"Новоильмовское",2,3,41,"В 2 км к ЮЗ от с. Новое Ильмово, на мысу надлуговой террасы, возвышающемся на 2-3 м над поймой, на правом берегу ручья, левого притока р. Большая Сульча.",150,100,15000,,3,,3,6,5,0,4,1,0,0,154,,1,0,,385,385,5.4719655555999999e+01,5.1366663889000002e+01," 54° 43' 11"""," 51° 21' 60"""
1112,485,"Сотниковское I",3,3,41,"В 1,5 км к СЗ от д.Сотниково, на пашне, у края террасы болотистой низины, расположенной на плато высокой черемшанской террасы.",,,,,,,3,6,1,0,3,0,0,0,154,,1,0,,497,497,5.4713919443999998e+01,5.1464616667000001e+01," 54° 42' 50"""," 51° 27' 53"""
1114,486,"Сотниковское II",3,3,41,"В 500 м к ССВ от д.Сотниково, на пашне, у края высокой террасы пр.б. ручья.",,,,,,,3,6,2,0,3,0,0,0,154,,1,0,,499,499,5.4710175000000000e+01,5.1484958333000002e+01," 54° 42' 37"""," 51° 29' 6"""
1116,487,"Сотниковское III",3,3,41,"В 1,5 км к ССВ от с. Сотниково, на пашне у края террасы пр.б. Кармалки высотой ок. 20 м.",,,,,,,3,6,2,0,3,0,0,0,154,,1,0,,501,501,5.4704927777999998e+01,5.1470269444000003e+01," 54° 42' 18"""," 51° 28' 13"""
1133,488,"Старокиязлинское III",2,3,3,"В 0,5 км к ЮЗ от с. Старые Киязли (л.б.р. Б. Сульча), на краю надлуговой террасы, 7-8 м над поймой.",,,,,,,2,3,1,0,3,0,0,0,154,,1,0,,518,518,5.4724913889000000e+01,5.1076886111000000e+01," 54° 43' 30"""," 51° 4' 37"""
1118,489,"Сотниковское IV",3,3,41,"Напротив Сотниковского IV селища через ручей, в 300 м к З от фермы, на мысу, образованном изгибом ручья и небольшим оврагом.",100,50,5000,,2,,3,6,5,0,3,0,0,0,155,,1,0,,503,503,5.4712580555999999e+01,5.1508913888999999e+01," 54° 42' 45"""," 51° 30' 32"""
1282,490,"Юхмачинское I",3,3,6,"В 1 км к ССВ от с. Юхмачи.",,,,,,,6,1,1,0,4,0,0,0,159,,1,0,,667,667,5.4635441667000002e+01,4.9986105555999998e+01," 54° 38' 8"""," 49° 59' 10"""
673,491,"Биляр-Озерское II",3,3,32,"В 1,5 км к ССВ от с. Биляр-Озеро (л.б.р. Б. Черемшан). [У Р.Г. Фахрутдинова - Белоозерское местонахождение.]",,,,,,,5,2,1,0,4,0,0,0,160,,1,0,,58,58,5.4514377777999997e+01,5.0487969444000001e+01," 54° 30' 52"""," 50° 29' 17"""
705,492,"Большечулпановское",3,3,32,"В 0,4 км к ЮЗ от Большечулпановского поселения (в 0,3 км к ВЮВ от В края с. Большое Чулпаново), на краю надлуговой террасы.",40,30,1200,,2,,2,3,1,0,1,0,0,0,160,,1,0,2349,90,90,5.4488261111000000e+01,5.0432694443999999e+01," 54° 29' 18"""," 50° 25' 58"""
716,493,"Бурметьевское I",2,3,32,"В 1,1 км к С от с. Бурметьево, в 2,2 км к ЮЗ от с. Богдашкино, на мысу надлуговой террасы. [В Археологической карте бассейна р. Черемшан - Бурметьевское селище].",300,100,30000,,3,,2,3,7,0,3,0,0,0,161,,1,0,2442,101,101,5.4583233333000003e+01,5.0864100000000001e+01," 54° 34' 60"""," 50° 51' 51"""
950,494,"Мамыковское городище Шихан",1,3,32,"С. Мамыково (пр.б.р. Б. Сульча). В каталоге КГУ под №№ 822-928 отмечены таблицы вещей, добытых ""при раскопках П.А. Пономарева на городище при Шихане, на даче с. Мамыково"".",,,,,,,2,1,1,0,4,0,0,0,161,,1,0,,335,335,5.4641166667000000e+01,5.0617530555999998e+01," 54° 38' 28"""," 50° 37' 3"""
1060,495,"Русская Менча",2,3,32,"К ЮЮВ от с. Русская Менча, на левом берегу р. Б. Черемшан, на надпойменной террасе.",,,,,,,2,3,3,0,3,0,0,0,161,,1,0,,445,445,5.4542883332999999e+01,5.0695974999999997e+01," 54° 32' 34"""," 50° 41' 46"""
1154,496,"Старочелнинское I",2,3,32,"В 1,2 км к З от с. Старые Челны, в 2 км к ВСВ от с. Курманаево, на краю надлуговой террасы, междй двумя дорогами, в 600 м к С от р. Б.Черемшан.",400,150,60000,32,5,,2,3,3,0,3,0,0,0,161,,1,0,,539,539,5.4553672222000003e+01,5.0933475000000001e+01," 54° 33' 13"""," 50° 56' 1"""
1155,497,"Старочелнинское II",2,3,32,"В 600 м к З от с. Старые Челны, на В части мыса, образованного надлуговой террасой, с В от мыса находится заболоченная низина.",200,50,10000,,2,,2,3,3,0,3,0,0,0,161,,1,0,,540,540,5.4546452778000003e+01,5.0937399999999997e+01," 54° 32' 47"""," 50° 56' 15"""
1156,498,"Старочелнинское III",2,3,32,"В 100 м к ЮВ от фермы, находящейся западнее с. Старые Челны, на СВ берегу заболоченной старицы, по Ю стороне поселения проходит дорога Старые Челны - Курманаево.",200,50,10000,25,2,,5,2,4,0,3,0,0,0,161,,1,0,,541,541,5.4555263889000003e+01,5.0948452777999996e+01," 54° 33' 19"""," 50° 56' 54"""
1157,499,"Старочелнинское IV",2,3,32,"В 0,1 км к С от с. Старые Челны (пр.б.р. Старый Ключ, пр.пр.р. Б. Черемшан), на правом берегу ручья Студеный Ключ. [В Археологических памятниках бассейна р. Черемшан, 1990 - Старочелнинское селище.]",300,100,30000,,3,,3,5,2,0,3,0,0,0,161,,1,0,,542,542,5.4561872221999998e+01,5.0970616667000002e+01," 54° 33' 43"""," 50° 58' 14"""
1158,500,"Старочелнинское V",2,3,32,"В 600 м к В от с. Старые Челны, в 300 м к ЮВ от кладбища, на края надлуговой террасы.",200,100,,,,,2,3,3,0,3,0,0,0,161,,1,0,,543,543,5.4550161111000001e+01,5.0980402777999998e+01," 54° 33' 1"""," 50° 58' 49"""
1222,501,"Тюрнясевское II",3,3,32,"В 0,2 км к СЗ от Тюрнясевского II селища.",,,,,,,2,1,1,0,3,0,0,0,161,,1,0,,607,607,5.4607824999999998e+01,5.0596091667000003e+01," 54° 36' 28"""," 50° 35' 46"""
1072,502,"Сарабикуловское",2,3,25,"В 0,4 км к В от с. Сарабикулово, на краю надлуговой террасы.",30,20,600,,2,,2,3,1,0,1,0,0,0,163,,1,0,,457,457,5.4661722222000002e+01,5.1885805556000001e+01," 54° 39' 42"""," 51° 53' 9"""
1073,503,"Сарабикуловское",3,3,25,"В 2-2,5 км к ЮЗ от окраины с. Сарабикулово (пр.б.р. Шешма).",,,,,,,2,1,1,0,1,0,0,0,163,,1,0,,458,458,5.4646280556000001e+01,5.1869669444000003e+01," 54° 38' 47"""," 51° 52' 11"""
1205,504,"Тойгузинское I",2,3,28,"В 4 км к ЮВ от с. Тойгузино (л.б.р. Ик), на краю верхней террасы.",75,40,3000,25,2,,2,5,1,0,4,0,0,0,175,,1,0,,590,590,5.5849461110999997e+01,5.2832825000000000e+01," 55° 50' 58"""," 52° 49' 58"""
826,505,"Карлейское",2,1,79,"В 1,5 км от с. Красные Луга, к ЮЗ от п. Карлейка, вдоль леса, на двух мысах, выступающих в сторону оврага.",150,80,12000,,3,,3,6,5,0,4,0,0,1,176,,1,0,,211,211,5.4414080556000002e+01,4.6400372222000001e+01," 54° 24' 51"""," 46° 24' 1"""
1023,506,"Ош-Пандо (Моргинское)",1,1,79,"В 3 км к СВ от с. Морга, в лесу, в 500 м позади колхозного пчельника, около ручья Ош лей, притока р. Ляпи лей, притока р. Ака серма, притока р. Чеберчинки, на мысу, обращенном к ЮЗ к устью лощины, выходящей к р. Ляпи лей. Мыс образован сходящимися оврагами, в З из них течет ручей Ош лей.",,,,,,,3,6,5,0,2,0,0,0,176,4,1,1,,408,408,5.4431075000000000e+01,4.6470766666999999e+01," 54° 25' 52"""," 46° 28' 15"""
1027,507,"Ош-Пандо (Чиндяновское)",1,1,79,"В лесу, на расстоянии 2,5 - 3 км к ЮВ от с. Чиндяново, на высокой длинной стрелке между двух оврагов глубиной до 70 м, по дну которых текут ручьи.",,,,30,,,3,5,5,0,4,0,0,0,176,4,1,0,,412,412,5.4447255556000002e+01,4.6415866667000003e+01," 54° 26' 50"""," 46° 24' 57"""
676,508,"Блюдо I (Николаевское)",1,1,79,"В 1,5 км к С от с. Николаевка, на стрелке, образованной двумя сходящимися отрогами небольшого оврага, выходящего устьем в сторону р. Чеберчинки, до которой около 1,5 км. В овраге справа течет ручей.",,,,20,,,3,5,5,0,2,0,0,0,118,,1,0,,61,61,5.4347822221999998e+01,4.6537897221999998e+01," 54° 20' 52"""," 46° 32' 16"""
677,509,"Блюдо II (Николаевское)",1,1,79,"На узком мысу, образованном сходящимися оврагами, в 500 м к С от городища Блюдо I.",,,,,,,3,5,5,0,2,0,0,0,118,,1,0,,62,62,5.4351636110999998e+01,4.6535191666999999e+01," 54° 21' 6"""," 46° 32' 7"""
986,510,"Николаевское",2,1,79,"Находки встречены по всей площади между городищами Блюдо I и Блюдо II.",,,,,,,3,5,2,1,2,0,0,0,118,,1,0,,371,371,5.4350691667000000e+01,4.6539163889000001e+01," 54° 21' 2"""," 46° 32' 21"""
774,511,"Енгалычевское I",1,1,79,"В 1 км к ССВ от с. Енгалычево, за речкой, в 100 м слева от шоссе на с. Левадка, на коротком округлом мысу, образованном сходящимися оврагами.",,,,,,,3,5,5,0,2,0,0,0,120,,1,1,,159,159,5.4323127778000000e+01,4.6396980556000003e+01," 54° 19' 23"""," 46° 23' 49"""
775,512,"Енгалычевское II",1,1,79,"В 1 км к С от с. Енгалычево, за рекой, в 700 м от Енгалычевского I городища, на мысу между оврагами.",,,,,,,3,5,5,0,2,1,0,0,120,,1,1,,160,160,5.4329772222000003e+01,4.6384663889000002e+01," 54° 19' 47"""," 46° 23' 5"""
776,513,"Енгалычевское",2,1,79,"К СВ от Енгалычевского I городища.",200,200,40000,,4,,3,5,5,1,2,0,0,0,120,,1,0,,161,161,5.4326155556000003e+01,4.6399169444000002e+01," 54° 19' 34"""," 46° 23' 57"""
1026,514,"Ош-Пандо (Симкинское)",1,1,87,"В 0,5 км к В от окраины с. Симкино, на берегу р. Чермелей, на узком и длинном мысу.",,,,,,,3,5,5,0,4,0,0,0,120,,1,1,,411,411,5.4252563889000001e+01,4.6196883333000002e+01," 54° 15' 9"""," 46° 11' 49"""
1283,515,"Явлейское I",1,1,79,"За п. Явлейка, в 300 м от колхозной конюшни, на мысу, образованном оврагами.",,,,,,,3,5,5,0,2,0,0,0,120,,1,1,,668,668,5.4318449999999999e+01,4.6406869444000002e+01," 54° 19' 6"""," 46° 24' 25"""
1284,516,"Явлейское II",1,1,79,"В 3 км к В от п. Явлейка, на мысу, образованном оврагами, в долине р. Лаш, в 200 м от реки.",,,,,,,3,5,5,0,4,0,0,0,120,,1,1,,669,669,5.4307761110999998e+01,4.6446802777999999e+01," 54° 18' 28"""," 46° 26' 48"""
759,517,"Гулюшево III",2,4,77,"Близ д. Гулюшево, при ур. Татарская Голова, возле оврага.",,,,,,,2,1,1,0,1,1,0,0,1,,1,0,,144,144,5.4432247222000001e+01,4.6596733333000003e+01," 54° 25' 56"""," 46° 35' 48"""
852,518,"Кирзять",2,4,77,"К С от д. Кирзять (6 км к Ю от пгт Сурское), в ур. Подвалы.",100,300,30000,,3,,6,1,1,0,1,0,0,0,1,,1,0,,237,237,5.4410580555999999e+01,4.6709747221999997e+01," 54° 24' 38"""," 46° 42' 35"""
632,519,"Ашна-Пандовское",1,4,77,"На гряде Ашна-Панда, в ур. Кладовая Гора, в 300-400 м от русла, посередине между дд. Гулюшево и Кирзять, близ п. Совхозный, на левом берегу руч. Ашна, левого притока Суры. [В отчете П.Д. Степанова 1946 г. - городище Казна-Пандо (Налитовское).]
Находится на сложенной мелом гряде Ашна-Пандо, составляющей левый коренной берег руч. Ашна (левого притока Суры), в 300-400 м от русла, посередине между дд. Гулюшево и Кирзять, удаленными друг от друга на 10 км (близ п.Совхозный). К городищу подходит лесная проселочная дорога. Памятник занимает ур. Кладовая Гора - узкий и длинный мыс, более резко, чем соседние, вдающийся в долину; тянется он к Ю с уклоном к З, Мыс на десятки метров возвышается над долиной, а склоны его круты. С напольной стороны городищенская площадка
защищена системой их трех рвов и валов. Первый (южный) вал снабжен проходом, продолжением которого служит канавка на южном склоне рва, направленная к восточному краю мыса. Гребень вала возвышается над дном рва приблизительно на 6 м. Остальные валы и рвы значительно уступают первой линии укреплений по высоте, глубине и ширине. За валами - селище.
Площадка городища, покрытая лиственным лесом, имеет длину около 100 м при ширине порядка 50 м. Восточный участок ее занят вытянутым меридионально зигзагообразным раскопом площадью около 400 кв. м. У ее северо-западного и юго-западного краев нами заложены шурфы. Будучи недоступным для трактора и плуга, городище находится в хорошем состоянии, и лишь на южном конце имеется округлая, по-видимому, кладоискательская яма расплывчатого профиля. Повсеместно выражен культурный слой мощностью 0,5 м и более, насыщенный керамикой именьковского времени и костями животных. В небольшом количестве на городище найден и более ранний материал, встречающийся обычно в нижнем горизонте культурного слоя. Это - фатьяновский комплекс, представленный по краю площадки, и вещи I тысячелетия до н.э.",100,50,5000,50,2,,2,5,5,0,2,1,0,1,118,,1,1,,17,17,5.4417419443999997e+01,4.6633519444000001e+01," 54° 25' 3"""," 46° 38' 1"""
