"IDMonument","MonNumber","MonName","IDMonType","IDState","IDRegion","MonDescription","MonLength","MonWide","MonSquare","MonLayer","IDSquareType","IDSoilType","IDWaterType","IDRiverReliefType","IDLocalReliefForm","MonDateToTheFort","IDArrangementType","FerrousMetallurgy","NonferrousMetallurgy","Agriculture","IDMapNumber","IDCurrentState","Active","Location Specified","MonTatarCodeNumber","IDMonCultureBelonging","AnotherCultureLayers","MonDecimalLatitude","MonDecimalLongitude","MonLatitude","MonLongitude"
"1053","669","Рождествено III","2","2","50","В 1,5 к З от птицефабрики с. Рождествено, к Ю от шоссе, на краю первой надпойменной террасы, на С стороне ложбины. Занимает пологий склон ложбины и прилегающий к нему с С ровный участок террасы.","280","200","56000","30","5",,"5","3","3","false","3","false","false","false","174",,"true","true",,"438","438","53.243908333","49.997741667"," 53° 14' 38"""," 49° 59' 52"""
"1054","94","Рождественский II","4","3","24","К Ю от восточной части Рождественского IV селища.",,,,,,,"2","3","1","false","2","false","false","false","131",,"true","false",,"439","439","55.429227778","49.337930556"," 55° 25' 45"""," 49° 20' 17"""
"1055","93","Рождественское","1","3","24","В 0,5 км к С от с. Рождествено, на обширном мысу надлуговой террасы, отделенный размытым рвом.",,,,,,,"2","3","1","false","2","false","false","false","131","5","true","false",,"440","440","55.433855556","49.341277778"," 55° 26' 2"""," 49° 20' 29"""
"1056","96","Рождественское  IV","2","3","24","К С от с. Рождествено (пр.б.р. Меша), на обширном мысу, на С стороне площадки надлуговой террасы, разрезаемой неглубоким оврагом.",,,,,,,"2","3","1","true","2","true","true","false","131",,"true","false",,"441","441","55.431419444","49.340505556"," 55° 25' 53"""," 49° 20' 26"""
"1057","354","Рождественское  VI","2","3","24","К СВ от церкви с. Старое Рождествено (Укреч) (пр.б.р. Меша), на краю размытой надлуговой террасы.","325","45","14625","30","3",,"2","3","3","false","2","false","false","false","131",,"true","false",,"442","442","55.421508333","49.362286111"," 55° 25' 17"""," 49° 21' 44"""
"1058","358","Рождественское II","2","3","24","На В окраине б.с. Старое Рождествено, около бывшей ул. Сибирской. Затоплено.",,,"950","70","2",,"2","3","1","false","2","false","false","false","131",,"true","false",,"443","443","55.425675","49.355030556"," 55° 25' 32"""," 49° 21' 18"""
"1059","95","Рождественское III","2","3","24","От Рождественского II селища вверх по берегу реки, в С конце бывшей улицы с. Старое Рождествено. Затоплено.",,,,,,,"2","3","1","false","2","false","false","false","131",,"true","false",,"444","444","55.425041667","49.346686111"," 55° 25' 30"""," 49° 20' 48"""
"1060","495","Русская Менча","2","3","32","К ЮЮВ от с. Русская Менча, на левом берегу р. Б. Черемшан, на надпойменной террасе.",,,,,,,"2","3","3","false","3","false","false","false","161",,"true","false",,"445","445","54.542883333","50.695975"," 54° 32' 34"""," 50° 41' 46"""
"1061","33","Русско-Буртасское I","1","3","22","В 500 м к С от с. Русские Буртасы (пр.б.р. Волга), на одном из трех высоких всхолмлений, называемых старожилами ""Каповой горой"". Со всех сторон - крутые высокие склоны.",,,,"35",,,"2","7","5","false","2","false","false","false","131","4","true","false","1793","446","446","55.398186111","49.042180556"," 55° 23' 53"""," 49° 2' 32"""
"1062","34","Русско-Буртасское II","1","3","22","В 400 м к СВ от с. Русские Буртасы (пр.б.р. Волга) и в 130 м к ЮВ от Русско-Буртасского I городища, на высоком мысу коренной террасы.",,,,,,,"2","7","1","false","2","false","false","false","131","4","true","false","1794","447","447","55.396638889","49.044005556"," 55° 23' 48"""," 49° 2' 38"""
"1063","73","Русско-Кищакское III","2","3","14","В 1 км к СЗ от с. Русские Кищаки, на правом берегу р. Кильни, правого притока Свияги. [У П.Н. Старостина - Кищакское V селище].","100","75","7500",,"2",,"2","5","1","false","4","false","false","false","148",,"true","false",,"448","448","54.8344","48.443080556"," 54° 50' 4"""," 48° 26' 35"""
"1064","271","Русско-Менчинское","2","3","32","В 0,5 км к СЗ от с. Русская Менча (пр.б.р. Б. Черемшан), на мысу, образованном краем террасы и сухим оврагом. [У П.Н. Старостина - Менчское селище, у К.А. Руденко - селище Русская Менча II].","150","60","9000",,"2",,"2","3","8","false","3","false","false","false","161",,"true","false",,"449","449","54.552205556","50.678991667"," 54° 33' 8"""," 50° 40' 44"""
"1065","225","Русскосарсазское","1","3","42","В 2,5—3 км к ЗСЗ от д. Русский Сарсаз, на левом берегу р. Прость, левого притока Камы, на высоком (20 м) мысу камской террасы, ограниченном оврагом с обрывистыми склонами.","85","55","4675",,"2",,"2","5","5","false","4","false","false","false","135",,"true","true",,"450","450","55.419952778","51.005766667"," 55° 25' 12"""," 51° 0' 21"""
"1066","226","Русскосарсазское I","3","3","42","В 1 км к СЗ от д. Русский Сарсаз.",,,,,,,"2","5","1","false","2","false","false","false","135",,"true","false",,"451","451","55.412305556","51.014425"," 55° 24' 44"""," 51° 0' 52"""
"1067","436","Русско-Чебоксарское II","2","3","31","В 0,7 км к ССЗ от с. Русская Чебоксарка (л.б.р. Чебоксарка).","160","100","16000",,"3",,"2","3","1","false","3","false","false","false","144",,"true","false",,"452","452","55.066780556","50.910733333"," 55° 4' 0"""," 50° 54' 39"""
"1068","437","Русско-Чебоксарское VI","2","3","31","В 0,6 км к ЮЗ от с. Русская Чебоксарка (л.б.р. Чебоксарка), на правом берегу суходола.","340","180","61200","23","5",,"6","1","1","false","3","false","false","false","144",,"true","false",,"453","453","55.050852778","50.910391667"," 55° 3' 3"""," 50° 54' 37"""
"1069","438","Русско-Чебоксарское XIV","3","3","31","Напротив  Русско-Чебоксарского VI селища, на левом берегу суходола.","40","30","1200",,"2",,"6","1","1","false","3","false","false","false","144",,"true","false",,"454","454","55.051886111","50.907816667"," 55° 3' 7"""," 50° 54' 28"""
"1070","439","Саврушинское I","3","3","3","В центре д. Савруши (пр.б.р. Саврушка).","30","30","900",,"2",,"2","1","1","false","4","false","false","false","144",,"true","false",,"455","455","55.026952778","50.700825"," 55° 1' 37"""," 50° 42' 3"""
"1071","381","Самарцевское","2","3","19","В 0,6 км к ЮЗ от д. Самарцево, на тупом мысу надлуговой террасы, на высоте 5 м над уровнем реки. В 150 м к СВ от моста шоссе Заинск - Сухарево через р. Мельнинскую.","55","45","2475","55","2",,"2","3","7","false","3","true","false","false","136",,"true","false",,"456","456","55.361063889","51.845011111"," 55° 21' 40"""," 51° 50' 42"""
"1072","502","Сарабикуловское","2","3","25","В 0,4 км к В от с. Сарабикулово, на краю надлуговой террасы.","30","20","600",,"2",,"2","3","1","false","1","false","false","false","163",,"true","false",,"457","457","54.661722222","51.885805556"," 54° 39' 42"""," 51° 53' 9"""
"1073","503","Сарабикуловское","3","3","25","В 2-2,5 км к ЮЗ от окраины с. Сарабикулово (пр.б.р. Шешма).",,,,,,,"2","1","1","false","1","false","false","false","163",,"true","false",,"458","458","54.646280556","51.869669444"," 54° 38' 47"""," 51° 52' 11"""
